id,Apt_id,url,address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
627,2683,https://junehomes.com/residences/boston-ma/jfk/949-savin-hill/2683,949-savin-hill,5,1,1500,179,2023-05-16,2023-10-01,"This 179 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
627,2683,https://junehomes.com/residences/boston-ma/jfk/949-savin-hill/2683,2683,5,1,1500,179,2023-05-16,2023-10-01,"This 179 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
628,959,https://junehomes.com/residences/boston-ma/northend/369-north-end/959,northend,3,1,1500,120,2023-06-30,2023-10-15,"This good-looking, spacious and appealing room is available."
628,959,https://junehomes.com/residences/boston-ma/northend/369-north-end/959,369-north-end,3,1,1500,120,2023-06-30,2023-10-15,"This good-looking, spacious and appealing room is available."
628,959,https://junehomes.com/residences/boston-ma/northend/369-north-end/959,959,3,1,1500,120,2023-06-30,2023-10-15,"This good-looking, spacious and appealing room is available."
629,2326,https://junehomes.com/residences/boston-ma/allston/834-allston/2326,allston,7,2,1500,76,2023-08-28,2023-10-31,"This 76 square footage room on Boston's Allston is a clean, charming and pretty room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
629,2326,https://junehomes.com/residences/boston-ma/allston/834-allston/2326,834-allston,7,2,1500,76,2023-08-28,2023-10-31,"This 76 square footage room on Boston's Allston is a clean, charming and pretty room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
629,2326,https://junehomes.com/residences/boston-ma/allston/834-allston/2326,2326,7,2,1500,76,2023-08-28,2023-10-31,"This 76 square footage room on Boston's Allston is a clean, charming and pretty room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
630,3887,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3887,brighton,10,2,1500,121,2023-05-31,2023-06-30,"This 121 square footage room on Boston's spaciouson is a spacious, lovely and clean room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
630,3887,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3887,1341-brighton,10,2,1500,121,2023-05-31,2023-06-30,"This 121 square footage room on Boston's spaciouson is a spacious, lovely and clean room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
630,3887,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3887,3887,10,2,1500,121,2023-05-31,2023-06-30,"This 121 square footage room on Boston's spaciouson is a spacious, lovely and clean room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
631,1552,https://junehomes.com/residences/boston-ma/brighton/569-brighton/1552,brighton,4,2,1500,119,2023-05-31,2023-03-08,"This 119 square footage room on Boston's spaciouson is a clean, spacious and smart room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
631,1552,https://junehomes.com/residences/boston-ma/brighton/569-brighton/1552,569-brighton,4,2,1500,119,2023-05-31,2023-03-08,"This 119 square footage room on Boston's spaciouson is a clean, spacious and smart room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
631,1552,https://junehomes.com/residences/boston-ma/brighton/569-brighton/1552,1552,4,2,1500,119,2023-05-31,2023-03-08,"This 119 square footage room on Boston's spaciouson is a clean, spacious and smart room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
632,1473,https://junehomes.com/residences/boston-ma/allston/539-allston/1473,allston,6,2,1500,134,2023-09-01,2023-03-31,"This 134 square footage room on Boston's Allston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
632,1473,https://junehomes.com/residences/boston-ma/allston/539-allston/1473,539-allston,6,2,1500,134,2023-09-01,2023-03-31,"This 134 square footage room on Boston's Allston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
632,1473,https://junehomes.com/residences/boston-ma/allston/539-allston/1473,1473,6,2,1500,134,2023-09-01,2023-03-31,"This 134 square footage room on Boston's Allston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
633,3827,https://junehomes.com/residences/boston-ma/allston/1321-allston/3827,allston,7,2,1525,154,2023-04-01,2023-06-30,"This comfy, cute and charming room is available."
633,3827,https://junehomes.com/residences/boston-ma/allston/1321-allston/3827,1321-allston,7,2,1525,154,2023-04-01,2023-06-30,"This comfy, cute and charming room is available."
633,3827,https://junehomes.com/residences/boston-ma/allston/1321-allston/3827,3827,7,2,1525,154,2023-04-01,2023-06-30,"This comfy, cute and charming room is available."
634,1475,https://junehomes.com/residences/boston-ma/allston/539-allston/1475,allston,6,2,1525,128,2023-06-01,2023-06-30,"This 128 square footage room on Boston's Allston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
634,1475,https://junehomes.com/residences/boston-ma/allston/539-allston/1475,539-allston,6,2,1525,128,2023-06-01,2023-06-30,"This 128 square footage room on Boston's Allston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
634,1475,https://junehomes.com/residences/boston-ma/allston/539-allston/1475,1475,6,2,1525,128,2023-06-01,2023-06-30,"This 128 square footage room on Boston's Allston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
635,1610,https://junehomes.com/residences/boston-ma/brighton/587-brighton/1610,brighton,5,2,1500,88,2023-05-31,2023-09-30,"This 88 square footage room on Boston's charmingon is a clean, charming and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
635,1610,https://junehomes.com/residences/boston-ma/brighton/587-brighton/1610,587-brighton,5,2,1500,88,2023-05-31,2023-09-30,"This 88 square footage room on Boston's charmingon is a clean, charming and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
635,1610,https://junehomes.com/residences/boston-ma/brighton/587-brighton/1610,1610,5,2,1500,88,2023-05-31,2023-09-30,"This 88 square footage room on Boston's charmingon is a clean, charming and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
636,2119,https://junehomes.com/residences/boston-ma/roxbury/768-roxbury/2119,roxbury,3,1,1475,125,2023-06-03,2023-07-01,"This 125 square footage room on Boston's Roxbury is a clean, spacious and pretty room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
636,2119,https://junehomes.com/residences/boston-ma/roxbury/768-roxbury/2119,768-roxbury,3,1,1475,125,2023-06-03,2023-07-01,"This 125 square footage room on Boston's Roxbury is a clean, spacious and pretty room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
636,2119,https://junehomes.com/residences/boston-ma/roxbury/768-roxbury/2119,2119,3,1,1475,125,2023-06-03,2023-07-01,"This 125 square footage room on Boston's Roxbury is a clean, spacious and pretty room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
637,4031,https://junehomes.com/residences/boston-ma/allston/1390-allston/4031,allston,4,2,1500,64,2023-09-01,2023-05-01,"This comfy, cute and charming room is available."
637,4031,https://junehomes.com/residences/boston-ma/allston/1390-allston/4031,1390-allston,4,2,1500,64,2023-09-01,2023-05-01,"This comfy, cute and charming room is available."
637,4031,https://junehomes.com/residences/boston-ma/allston/1390-allston/4031,4031,4,2,1500,64,2023-09-01,2023-05-01,"This comfy, cute and charming room is available."
638,3039,https://junehomes.com/residences/boston-ma/jfk/1044-jfkumass/3039,jfk,4,1,1525,148,2023-09-15,2024-02-07,"This 148 square footage room on  Boston JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
638,3039,https://junehomes.com/residences/boston-ma/jfk/1044-jfkumass/3039,1044-jfkumass,4,1,1525,148,2023-09-15,2024-02-07,"This 148 square footage room on  Boston JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
638,3039,https://junehomes.com/residences/boston-ma/jfk/1044-jfkumass/3039,3039,4,1,1525,148,2023-09-15,2024-02-07,"This 148 square footage room on  Boston JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
639,1281,https://junehomes.com/residences/boston-ma/northend/470-north-end/1281,northend,3,1,1750,103,2023-10-01,2023-09-09,"This 103 square footage room on Boston's North End is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
639,1281,https://junehomes.com/residences/boston-ma/northend/470-north-end/1281,470-north-end,3,1,1750,103,2023-10-01,2023-09-09,"This 103 square footage room on Boston's North End is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
639,1281,https://junehomes.com/residences/boston-ma/northend/470-north-end/1281,1281,3,1,1750,103,2023-10-01,2023-09-09,"This 103 square footage room on Boston's North End is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
640,3561,https://junehomes.com/residences/boston-ma/allston/1235-allston/3561,allston,6,2,1525,123,2023-05-31,2023-10-01,"This bright, sunny and shine room is available."
640,3561,https://junehomes.com/residences/boston-ma/allston/1235-allston/3561,1235-allston,6,2,1525,123,2023-05-31,2023-10-01,"This bright, sunny and shine room is available."
640,3561,https://junehomes.com/residences/boston-ma/allston/1235-allston/3561,3561,6,2,1525,123,2023-05-31,2023-10-01,"This bright, sunny and shine room is available."
641,3490,https://junehomes.com/residences/boston-ma/jfk/1217-jfkumass/3490,jfk,4,1,1525,156,2023-02-01,2023-09-30,"This 156 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
641,3490,https://junehomes.com/residences/boston-ma/jfk/1217-jfkumass/3490,1217-jfkumass,4,1,1525,156,2023-02-01,2023-09-30,"This 156 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
641,3490,https://junehomes.com/residences/boston-ma/jfk/1217-jfkumass/3490,3490,4,1,1525,156,2023-02-01,2023-09-30,"This 156 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
642,1884,https://junehomes.com/residences/boston-ma/allston/681-allston/1884,allston,4,2,1525,134,2023-03-01,2023-06-09,"This 134 square footage room on Boston's Allston is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
